account_id,npi,month,territory,district,region,specialty,payer_channel,trx_units,trx_dollars,trx_normalized,nrx,nbrx,market_trx,market_nrx,il17_competitor_a_trx,il17_competitor_b_trx,advanced_other_trx,il17_class_trx,advanced_therapy_trx,calls,call_plan,samples,speaker_attendance,new_writers,speaker_launch_active,formulary_win_active,competitor_launch_active
HCP0116,9999000116,2025-12,S-END-02,South District 2,South,Endocrinology,Commercial,12.567797,1465.907874,12.567797,2.576398,1.829243,124.433636,25.508895,17.656653,13.873084,80.336102,44.097534,124.433636,2,2.68,7,0,0.0,0,0,0
HCP0117,9999000117,2025-12,S-END-01,South District 1,South,Endocrinology,Medicare Part D,55.04706,5707.279216,53.946119,11.284647,7.67356,545.020399,111.729182,77.336291,60.764229,351.872819,193.14758,545.020399,7,8.8,15,0,0.0,0,0,0
HCP0118,9999000118,2025-12,S-END-02,South District 2,South,Endocrinology,Medicaid,0.0,0.0,0.0,0.0,0.0,159.961123,32.79203,31.745267,24.94271,103.273146,56.687977,159.961123,1,4.04,5,1,0.0,0,0,0
HCP0119,9999000119,2025-12,S-END-01,South District 1,South,Endocrinology,Cash,15.703431,1695.970577,16.0175,3.219203,2.06029,155.479517,31.873301,22.061943,17.334384,100.379759,55.099758,155.479517,3,3.36,2,0,0.0,0,0,0
HCP0120,9999000120,2025-12,S-END-02,South District 2,South,Endocrinology,Commercial,27.906668,3255.033795,27.906668,5.720867,4.061816,276.303646,56.642248,39.206421,30.805045,178.385512,97.918134,276.303646,8,6.76,11,1,0.0,0,0,0
HCP0121,9999000121,2025-12,E-PCP-01,East District 1,East,Primary Care,Medicaid,13.245573,955.800565,12.583295,3.11271,2.334532,154.018294,34.654116,21.670797,17.027055,102.074869,51.943425,154.018294,4,2.68,8,0,0.0,0,0,0
HCP0122,9999000122,2025-12,E-PCP-02,East District 2,East,Primary Care,Cash,25.895193,2278.777023,26.413097,6.08537,3.894637,301.106899,67.749053,42.366567,33.288017,199.557122,101.549777,301.106899,4,6.08,7,0,0.0,0,0,0
HCP0123,9999000123,2025-12,E-PCP-01,East District 1,East,Primary Care,Commercial,16.705363,1587.677666,16.705363,3.92576,2.78729,194.248404,43.705891,27.331284,21.47458,128.737177,65.511227,194.248404,1,3.36,1,1,0.0,0,0,0
HCP0124,9999000124,2025-12,E-PCP-02,East District 2,East,Primary Care,Medicare Part D,11.429625,965.574735,11.201033,2.685962,1.826454,132.902618,29.903089,18.699763,14.692671,88.080559,44.822059,132.902618,2,2.68,3,0,0.0,0,0,0
HCP0125,9999000125,2025-12,E-PCP-01,East District 1,East,Primary Care,Medicaid,17.416915,1256.804567,16.546069,4.092975,3.069731,202.522265,45.567509,28.495439,22.389273,134.220638,68.301627,202.522265,1,4.04,5,0,0.0,0,0,0
HCP0126,9999000126,2025-12,E-PCP-02,East District 2,East,Primary Care,Cash,15.605833,1373.313295,15.91795,3.667371,2.347117,181.463174,40.829214,25.532367,20.061145,120.263829,61.199345,181.463174,4,3.36,14,0,0.0,0,0,0
HCP0127,9999000127,2025-12,E-PCP-01,East District 1,East,Primary Care,Commercial,28.318098,2691.352024,28.318098,6.654753,4.724875,329.280208,74.088047,46.330629,36.402637,218.228844,111.051364,329.280208,4,6.08,7,0,0.0,0,0,0
HCP0128,9999000128,2025-12,E-PCP-02,East District 2,East,Primary Care,Medicare Part D,22.028488,1860.966669,21.587918,5.176695,3.520152,256.145209,57.632672,36.040334,28.317405,169.758982,86.386227,256.145209,8,4.72,13,0,0.0,0,0,0
HCP0129,9999000129,2025-12,E-PCP-01,East District 1,East,Primary Care,Medicaid,19.272923,1390.734128,18.309277,4.529137,3.396853,224.103757,50.423345,31.532014,24.775154,148.523666,75.580091,224.103757,3,4.04,10,0,0.0,0,0,0
HCP0130,9999000130,2025-12,E-PCP-02,East District 2,East,Primary Care,Cash,18.572838,1634.409733,18.944295,4.364617,2.793355,215.963231,48.591727,30.386619,23.875201,143.128573,72.834658,215.963231,2,4.04,4,0,0.0,0,0,0
HCP0131,9999000131,2025-12,E-PCP-01,East District 1,East,Primary Care,Commercial,35.041881,3330.380397,35.041881,8.234842,5.846738,407.463736,91.679341,57.331266,45.045995,270.044594,137.419142,407.463736,6,7.44,11,0,0.0,0,0,0
HCP0132,9999000132,2025-12,E-PCP-02,East District 2,East,Primary Care,Medicare Part D,14.421315,1218.312729,14.132889,3.389009,2.304526,167.689714,37.730186,23.594403,18.53846,111.135536,56.554178,167.689714,3,3.36,11,1,0.0,0,0,0
HCP0133,9999000133,2025-12,E-PCP-01,East District 1,East,Primary Care,Medicaid,21.283008,1535.781882,20.218858,5.001507,3.75113,247.476841,55.682289,34.820671,27.359099,164.014063,83.462778,247.476841,6,4.72,16,0,0.0,0,0,0
HCP0134,9999000134,2025-12,E-PCP-02,East District 2,East,Primary Care,Cash,30.304718,2666.815193,30.910812,7.121609,4.55783,352.380443,79.2856,49.580896,38.956418,233.538411,118.842032,352.380443,10,6.76,29,1,0.0,0,0,0
HCP0135,9999000135,2025-12,E-PCP-01,East District 1,East,Primary Care,Commercial,23.129841,2198.26005,23.129841,5.435513,3.859214,268.951635,60.514118,37.842233,29.733183,178.246378,90.705257,268.951635,8,5.4,12,0,0.0,0,0,0
HCP0136,9999000136,2025-12,E-PCP-02,East District 2,East,Primary Care,Medicare Part D,27.415148,2316.031719,26.866845,6.44256,4.380941,318.780793,71.725678,44.853333,35.241904,211.270408,107.510385,318.780793,11,6.08,19,0,0.0,0,0,0
HCP0137,9999000137,2025-12,E-PCP-01,East District 1,East,Primary Care,Medicaid,12.637966,911.955602,12.006067,2.969922,2.227441,146.953089,33.064445,20.676703,16.245981,97.392439,49.56065,146.953089,2,2.68,5,0,0.0,0,0,0
HCP0138,9999000138,2025-12,E-PCP-02,East District 2,East,Primary Care,Cash,0.0,0.0,0.0,0.0,0.0,228.609306,51.437094,43.175781,33.923828,151.509697,77.099609,228.609306,3,4.04,9,1,0.0,0,0,0
HCP0139,9999000139,2025-12,E-PCP-01,East District 1,East,Primary Care,Commercial,18.52912,1761.007566,18.52912,4.354343,3.091584,215.454884,48.477349,30.315094,23.819002,142.791668,72.663216,215.454884,1,4.04,3,0,0.0,0,0,0
HCP0140,9999000140,2025-12,E-PCP-02,East District 2,East,Primary Care,Medicare Part D,20.422615,1725.302482,20.014162,4.799314,3.263534,237.472263,53.431259,33.412999,26.253071,157.383578,80.088685,237.472263,5,4.72,14,0,0.0,0,0,0
HCP0141,9999000141,2025-12,E-CAR-01,East District 1,East,Cardiology,Medicaid,32.450294,3352.764425,30.82778,5.354299,4.015724,268.272937,49.630493,35.243958,27.691681,172.887004,95.385933,268.272937,11,6.76,24,0,0.0,1,0,0
HCP0142,9999000142,2025-12,E-CAR-02,East District 2,East,Cardiology,Cash,36.790119,4635.554946,37.525921,6.07037,3.885037,328.483203,60.769392,44.802189,35.20172,211.689175,116.794028,328.483203,12,8.12,23,0,0.0,0,0,0
HCP0143,9999000143,2025-12,E-CAR-01,East District 1,East,Cardiology,Commercial,18.213414,2478.481341,18.213414,3.005213,2.133701,150.573857,27.856164,19.781416,15.542541,97.036486,53.537371,150.573857,3,3.36,4,2,0.0,1,0,0
HCP0144,9999000144,2025-12,E-CAR-02,East District 2,East,Cardiology,Medicare Part D,63.379766,7666.416467,62.11217,10.457661,7.11121,565.890766,104.689792,77.18247,60.64337,364.68516,201.205606,565.890766,14,8.8,35,0,0.0,0,0,0
HCP0145,9999000145,2025-12,E-CAR-01,East District 1,East,Cardiology,Medicaid,49.302129,5093.895962,46.837022,8.134851,6.101138,407.590352,75.404215,53.546576,42.072309,262.669338,144.921014,407.590352,7,8.8,11,4,0.0,1,0,0
HCP0146,9999000146,2025-12,E-CAR-02,East District 2,East,Cardiology,Cash,32.119018,4046.996309,32.761399,5.299638,3.391768,286.776949,53.053736,39.113827,30.732292,184.811812,101.965137,286.776949,11,7.44,13,0,0.0,0,0,0
HCP0147,9999000147,2025-12,E-CAR-01,East District 1,East,Cardiology,Commercial,31.268752,4255.051826,31.268752,5.159344,3.663134,258.504897,47.823406,33.960696,26.683404,166.592045,91.912852,258.504897,8,6.76,28,2,0.0,1,0,0
HCP0148,9999000148,2025-12,E-CAR-02,East District 2,East,Cardiology,Medicare Part D,41.024136,4962.279454,40.203653,6.768982,4.602908,366.286926,67.763081,49.958281,39.252935,236.051574,130.235352,366.286926,9,8.12,17,0,0.0,0,0,0
HCP0149,9999000149,2025-12,E-CAR-01,East District 1,East,Cardiology,Medicaid,55.541425,5738.540016,52.764354,9.164335,6.873251,459.171832,84.946789,60.323016,47.396655,295.910736,163.261096,459.171832,4,8.8,6,1,0.0,1,0,0
HCP0150,9999000150,2025-12,E-CAR-02,East District 2,East,Cardiology,Cash,63.780449,8036.33654,65.056058,10.523774,6.735215,569.468292,105.351634,77.670413,61.026753,366.990677,202.477615,569.468292,6,8.8,16,0,0.0,0,0,0
HCP0151,9999000151,2025-12,E-CAR-01,East District 1,East,Cardiology,Commercial,48.635228,6618.281834,48.635228,8.024813,5.697617,402.076952,74.384236,52.822261,41.503205,259.116258,142.960694,402.076952,10,8.8,27,3,0.0,1,0,0
HCP0152,9999000152,2025-12,E-CAR-02,East District 2,East,Cardiology,Medicare Part D,33.718242,4078.558514,33.043877,5.56351,3.783187,301.055729,55.69531,41.061325,32.26247,194.013692,107.042037,301.055729,8,7.44,11,0,0.0,0,0,0
HCP0153,9999000153,2025-12,E-CAR-01,East District 1,East,Cardiology,Medicaid,51.715343,5343.229272,49.129576,8.533032,6.399774,427.540867,79.09506,56.167545,44.131642,275.526337,152.01453,427.540867,12,8.8,30,4,0.0,1,0,0
HCP0154,9999000154,2025-12,E-CAR-02,East District 2,East,Cardiology,Cash,44.258379,5576.555742,45.143546,7.302633,4.673685,395.164097,73.105358,53.89687,42.347541,254.661307,140.50279,395.164097,5,8.8,13,0,0.0,0,0,0
HCP0155,9999000155,2025-12,E-CAR-01,East District 1,East,Cardiology,Commercial,55.411465,7540.392097,55.411465,9.142892,6.491453,458.097426,84.748024,60.181867,47.285753,295.218341,162.879085,458.097426,9,8.8,19,2,0.0,1,0,0
HCP0156,9999000156,2025-12,E-CAR-02,East District 2,East,Cardiology,Medicare Part D,65.667039,7943.085093,64.353699,10.835062,7.367842,586.312851,108.467878,79.967861,62.831891,377.84606,208.466791,586.312851,8,8.8,19,0,0.0,0,0,0
HCP0157,9999000157,2025-12,E-CAR-01,East District 1,East,Cardiology,Medicaid,19.537532,2018.617781,18.560655,3.223693,2.41777,161.5206,29.881311,21.219528,16.672487,104.091053,57.429547,161.5206,2,4.04,3,0,0.0,1,0,0
HCP0158,9999000158,2025-12,E-CAR-02,East District 2,East,Cardiology,Cash,21.060281,2653.595392,21.481487,3.474946,2.223966,188.038223,34.787071,25.646742,20.151012,121.180188,66.858035,188.038223,4,4.72,11,0,0.0,0,0,0
HCP0159,9999000159,2025-12,E-CAR-01,East District 1,East,Cardiology,Commercial,63.053238,8580.284677,63.053238,10.403784,7.386687,521.273465,96.435591,68.481525,53.806913,335.931789,185.341676,521.273465,9,8.8,28,1,0.0,1,0,0
HCP0160,9999000160,2025-12,E-CAR-02,East District 2,East,Cardiology,Medicare Part D,22.365934,2705.383323,21.918615,3.690379,2.509458,199.695836,36.94373,27.236737,21.400293,128.692872,71.002964,199.695836,6,4.72,12,1,0.0,0,0,0
HCP0161,9999000161,2025-12,E-END-01,East District 1,East,Endocrinology,Medicaid,17.736384,1570.734206,16.849565,3.635959,2.726969,162.599784,33.332956,22.33655,17.550147,104.976703,57.623081,162.599784,1,3.36,2,2,0.0,1,0,0
HCP0162,9999000162,2025-12,E-END-02,East District 2,East,Endocrinology,Cash,29.356488,3170.500654,29.943617,6.01808,3.851571,290.658293,59.58495,41.24329,32.405442,187.653073,103.00522,290.658293,6,6.76,13,0,0.0,0,0,0
HCP0163,9999000163,2025-12,E-END-01,East District 1,East,Endocrinology,Commercial,35.489624,4139.509709,35.489624,7.275373,5.165515,325.354086,66.697588,44.694327,35.116971,210.053164,115.300922,325.354086,9,7.44,23,1,0.0,1,0,0
HCP0164,9999000164,2025-12,E-END-02,East District 2,East,Endocrinology,Medicare Part D,29.271353,3034.853866,28.685926,6.000627,4.080427,289.815375,59.412152,41.123683,32.311465,187.108874,102.706501,289.815375,3,6.76,4,0,0.0,0,0,0
HCP0165,9999000165,2025-12,E-END-01,East District 1,East,Endocrinology,Medicaid,32.956526,2918.629983,31.3087,6.756088,5.067066,302.131705,61.937,41.504237,32.610472,195.06047,107.071235,302.131705,4,6.76,5,2,0.0,1,0,0
HCP0166,9999000166,2025-12,E-END-02,East District 2,East,Endocrinology,Cash,0.0,0.0,0.0,0.0,0.0,117.866683,24.16267,23.391367,18.378931,76.096385,41.770298,117.866683,3,2.68,2,0,0.0,0,0,0
HCP0167,9999000167,2025-12,E-END-01,East District 1,East,Endocrinology,Commercial,15.439129,1800.820009,15.439129,3.165021,2.247165,141.539503,29.015598,19.443471,15.277013,91.37989,50.159613,141.539503,3,3.36,7,3,0.0,1,0,0
HCP0168,9999000168,2025-12,E-END-02,East District 2,East,Endocrinology,Medicare Part D,29.991844,3109.554379,29.392007,6.148328,4.180863,296.94895,60.874535,42.13591,33.106786,191.71441,105.23454,296.94895,1,6.76,4,0,0.0,0,0,0
HCP0169,9999000169,2025-12,E-END-01,East District 1,East,Endocrinology,Medicaid,22.667959,2007.474416,21.534561,4.646932,3.485199,207.810402,42.601132,28.547193,22.429938,134.165312,73.64509,207.810402,5,4.72,17,1,0.0,1,0,0
HCP0170,9999000170,2025-12,E-END-02,East District 2,East,Endocrinology,Cash,39.133119,4226.376906,39.915782,8.022289,5.134265,387.456628,79.428609,54.9786,43.197472,250.147437,137.309191,387.456628,7,8.12,18,0,0.0,0,0,0
HCP0171,9999000171,2025-12,E-END-01,East District 1,East,Endocrinology,Commercial,30.783639,3590.603638,30.783639,6.310646,4.480559,282.211578,57.853373,38.767783,30.460401,182.199755,100.011823,282.211578,7,6.08,18,2,0.0,1,0,0
HCP0172,9999000172,2025-12,E-END-02,East District 2,East,Endocrinology,Medicare Part D,18.781621,1947.278421,18.405988,3.850232,2.618158,185.956639,38.121111,26.386529,20.732273,120.056216,65.900423,185.956639,2,4.04,3,0,0.0,0,0,0
HCP0173,9999000173,2025-12,E-END-01,East District 1,East,Endocrinology,Medicaid,26.574509,2353.438503,25.245783,5.447774,4.085831,243.624027,49.942925,33.466959,26.295468,157.287091,86.336936,243.624027,8,5.4,11,1,0.0,1,0,0
HCP0174,9999000174,2025-12,E-END-02,East District 2,East,Endocrinology,Cash,38.125493,4117.553289,38.888003,7.815726,5.002065,377.480133,77.383427,53.562974,42.085194,243.706472,133.773661,377.480133,9,8.12,25,0,0.0,0,0,0
HCP0175,9999000175,2025-12,E-END-01,East District 1,East,Endocrinology,Commercial,26.853806,3132.227967,26.853806,5.50503,3.908572,246.18451,50.467824,33.818696,26.571833,158.940175,87.244335,246.18451,4,5.4,2,1,0.0,1,0,0
HCP0176,9999000176,2025-12,E-END-02,East District 2,East,Endocrinology,Medicare Part D,19.07722,1977.926176,18.695676,3.91083,2.659364,188.883367,38.72109,26.801821,21.058573,121.945753,66.937614,188.883367,5,4.04,4,0,0.0,0,0,0
HCP0177,9999000177,2025-12,E-END-01,East District 1,East,Endocrinology,Medicaid,38.813859,3437.355364,36.873166,7.956841,5.967631,355.829292,72.945005,48.880747,38.406301,229.728385,126.100907,355.829292,9,8.12,14,5,0.0,1,0,0
HCP0178,9999000178,2025-12,E-END-02,East District 2,East,Endocrinology,Cash,43.204946,4666.134206,44.069045,8.857014,5.668489,427.771746,87.693208,60.69916,47.692197,276.175443,151.596303,427.771746,5,8.12,12,0,0.0,0,0,0
HCP0179,9999000179,2025-12,E-END-01,East District 1,East,Endocrinology,Commercial,38.776044,4522.837756,38.776044,7.949089,5.643853,355.482618,72.873936,48.833124,38.368883,229.504567,125.978051,355.482618,4,7.44,7,0,0.0,1,0,0
HCP0180,9999000180,2025-12,E-END-02,East District 2,East,Endocrinology,Medicare Part D,63.146545,6547.033818,61.883614,12.945042,8.802628,625.213319,128.168731,88.715357,69.704923,403.646494,221.566825,625.213319,10,8.8,22,0,0.0,0,0,0
HCP0181,9999000181,2025-12,W-PCP-01,West District 1,West,Primary Care,Cash,9.270983,815.84651,9.456403,2.178681,1.394356,107.802128,24.255479,15.168055,11.917758,71.445332,36.356796,107.802128,2,2.68,7,1,0.0,0,0,0
HCP0182,9999000182,2025-12,W-PCP-02,West District 2,West,Primary Care,Commercial,16.68153,1585.412596,16.68153,3.92016,2.783313,193.971277,43.643537,27.292291,21.443943,128.553513,65.417764,193.971277,6,3.36,11,0,0.0,0,0,0
HCP0183,9999000183,2025-12,W-PCP-01,West District 1,West,Primary Care,Medicare Part D,32.650402,2758.305921,31.997394,7.672844,5.217534,379.655832,85.422562,53.418618,41.971771,251.615041,128.040791,379.655832,11,7.44,29,1,0.0,0,0,0
HCP0184,9999000184,2025-12,W-PCP-02,West District 2,West,Primary Care,Medicaid,10.802119,779.480875,10.262013,2.538498,1.903873,125.606029,28.261357,17.673113,13.886017,83.24478,42.361249,125.606029,0,2.68,0,0,0.0,0,0,0
HCP0185,9999000185,2025-12,W-PCP-01,West District 1,West,Primary Care,Cash,23.459835,2064.465467,23.929032,5.513061,3.528359,272.788778,61.377475,38.38213,30.157388,180.789425,91.999353,272.788778,4,5.4,11,0,0.0,0,0,0
HCP0186,9999000186,2025-12,W-PCP-02,West District 2,West,Primary Care,Commercial,22.047784,2095.421357,22.047784,5.181229,3.678673,256.369578,57.683155,36.071903,28.34221,169.907681,86.461897,256.369578,6,4.72,13,0,0.0,0,0,0
HCP0187,9999000187,2025-12,W-PCP-01,West District 1,West,Primary Care,Medicare Part D,8.251447,697.082249,8.086418,1.93909,1.318581,95.947059,21.588088,13.500015,10.607154,63.588443,32.358616,95.947059,1,2.68,4,0,0.0,0,0,0
HCP0188,9999000188,2025-12,W-PCP-02,West District 2,West,Primary Care,Medicaid,23.636556,1705.613864,22.454728,5.554591,4.165943,274.843672,61.839826,38.671259,30.384561,182.151296,92.692376,274.843672,2,5.4,7,0,0.0,0,0,0
HCP0189,9999000189,2025-12,W-PCP-01,West District 1,West,Primary Care,Cash,20.92113,1841.059412,21.339552,4.916465,3.146538,243.26895,54.735514,34.228609,26.893907,161.225304,82.043646,243.26895,9,4.04,20,0,0.0,0,0,0
HCP0190,9999000190,2025-12,W-PCP-02,West District 2,West,Primary Care,Commercial,21.656989,2058.280226,21.656989,5.089392,3.613469,251.825452,56.660727,35.432532,27.839847,166.896084,84.929368,251.825452,3,4.72,3,0,0.0,0,0,0
HCP0191,9999000191,2025-12,W-PCP-01,West District 1,West,Primary Care,Medicare Part D,15.187186,1283.013483,14.883442,3.568989,2.426912,176.595188,39.733917,24.847428,19.522979,117.037595,59.557593,176.595188,5,3.36,16,0,0.0,0,0,0
HCP0192,9999000192,2025-12,W-PCP-02,West District 2,West,Primary Care,Medicaid,21.391696,1543.624785,20.322111,5.027049,3.770286,248.740651,55.966647,34.998492,27.498816,164.851647,83.889004,248.740651,6,4.72,13,0,0.0,0,0,0
HCP0193,9999000193,2025-12,W-PCP-01,West District 1,West,Primary Care,Cash,17.091927,1504.089578,17.433766,4.016603,2.570626,198.743338,44.717251,27.963733,21.971505,131.716173,67.027165,198.743338,4,3.36,18,0,0.0,0,0,0
HCP0194,9999000194,2025-12,W-PCP-02,West District 2,West,Primary Care,Commercial,17.943163,1705.318214,17.943163,4.216643,2.993817,208.64143,46.944322,29.356422,23.06576,138.276085,70.365345,208.64143,4,4.04,6,0,0.0,0,0,0
HCP0195,9999000195,2025-12,W-PCP-01,West District 1,West,Primary Care,Medicare Part D,27.206207,2298.38033,26.662082,6.393459,4.347552,316.35124,71.179029,44.511488,34.973312,209.660233,106.691007,316.35124,7,6.08,14,0,0.0,0,0,0
HCP0196,9999000196,2025-12,W-PCP-02,West District 2,West,Primary Care,Medicaid,12.128626,875.201622,11.522194,2.850227,2.13767,141.03053,31.731869,19.843383,15.591229,93.467292,47.563238,141.03053,3,2.68,6,0,0.0,0,0,0
HCP0197,9999000197,2025-12,W-PCP-01,West District 1,West,Primary Care,Cash,8.17805,719.668423,8.341611,1.921842,1.229979,95.093607,21.396062,13.379932,10.512803,63.022822,32.070785,95.093607,4,2.68,16,0,0.0,0,0,0
HCP0198,9999000198,2025-12,W-PCP-02,West District 2,West,Primary Care,Commercial,26.390729,2508.174887,26.390729,6.201821,4.403293,306.868942,69.045512,43.177303,33.925023,203.375887,103.493055,306.868942,8,5.4,14,0,0.0,0,0,0
HCP0199,9999000199,2025-12,W-PCP-01,West District 1,West,Primary Care,Medicare Part D,21.39994,1807.866943,20.971941,5.028986,3.41971,248.836512,55.988215,35.01198,27.509413,164.915179,83.921333,248.836512,6,4.72,19,0,0.0,0,0,0
HCP0200,9999000200,2025-12,W-PCP-02,West District 2,West,Primary Care,Medicaid,32.876188,2372.345719,31.232379,7.725904,5.794428,382.281255,86.013282,53.788022,42.262017,253.355028,128.926227,382.281255,12,7.44,28,0,0.0,0,0,0
HCP0201,9999000201,2025-12,W-CAR-01,West District 1,West,Cardiology,Cash,25.277569,3184.97374,25.783121,4.170799,2.669311,225.692583,41.753128,30.782462,24.18622,145.446332,80.246251,225.692583,4,5.4,9,0,0.0,0,0,0
HCP0202,9999000202,2025-12,W-CAR-02,West District 2,West,Cardiology,Commercial,32.623676,4439.429821,32.623676,5.382907,3.821864,291.282822,53.887322,39.728388,31.215162,187.715596,103.567226,291.282822,6,7.44,17,0,0.0,0,0,0
HCP0203,9999000203,2025-12,W-CAR-01,West District 1,West,Cardiology,Medicare Part D,24.633297,2979.643575,24.140631,4.064494,2.763856,219.94015,40.688928,29.997881,23.569764,141.739208,78.200942,219.94015,6,5.4,20,1,0.0,0,0,0
HCP0204,9999000204,2025-12,W-CAR-02,West District 2,West,Cardiology,Medicaid,19.292309,1993.281337,18.327693,3.183231,2.387423,172.252757,31.86676,23.493745,18.459371,111.007332,61.245425,172.252757,5,4.04,11,0,0.0,0,0,0
HCP0205,9999000205,2025-12,W-CAR-01,West District 1,West,Cardiology,Cash,29.555328,3723.97135,30.146435,4.876629,3.121043,263.886859,48.819069,35.991822,28.279289,170.06042,93.826439,263.886859,6,6.08,13,0,0.0,0,0,0
HCP0206,9999000206,2025-12,W-CAR-02,West District 2,West,Cardiology,Commercial,65.118124,8861.274335,65.118124,10.74449,7.628588,581.411823,107.561187,79.299405,62.306675,374.687619,206.724204,581.411823,13,8.8,26,0,0.0,0,0,0
HCP0207,9999000207,2025-12,W-CAR-01,West District 1,West,Cardiology,Medicare Part D,39.314162,4755.44107,38.527879,6.486837,4.411049,351.019306,64.938572,47.875913,37.616789,226.212442,124.806864,351.019306,5,8.12,7,0,0.0,0,0,0
HCP0208,9999000208,2025-12,W-CAR-02,West District 2,West,Cardiology,Medicaid,40.556468,4190.294267,38.528645,6.691817,5.018863,362.111321,66.990594,49.388765,38.805459,233.360629,128.750692,362.111321,3,8.12,6,0,0.0,0,0,0
HCP0209,9999000209,2025-12,W-CAR-01,West District 1,West,Cardiology,Cash,16.887373,2127.808961,17.22512,2.786416,1.783307,150.780113,27.894321,20.565067,16.158267,97.169406,53.610707,150.780113,5,3.36,9,0,0.0,0,0,0
HCP0210,9999000210,2025-12,W-CAR-02,West District 2,West,Cardiology,Commercial,26.907636,3661.591092,26.907636,4.43976,3.15223,240.246749,44.445649,32.767521,25.745909,154.825683,85.421066,240.246749,2,6.08,5,0,0.0,0,0,0
HCP0211,9999000211,2025-12,W-CAR-01,West District 1,West,Cardiology,Medicare Part D,22.551565,2727.837298,22.100534,3.721008,2.530286,201.353259,37.250353,27.462795,21.57791,129.760989,71.59227,201.353259,10,4.72,21,0,0.0,0,0,0
HCP0212,9999000212,2025-12,W-CAR-02,West District 2,West,Cardiology,Medicaid,39.841487,4116.422398,37.849412,6.573845,4.930384,355.727559,65.809598,48.518077,38.121346,229.246649,126.48091,355.727559,8,8.12,14,0,0.0,0,0,0
HCP0213,9999000213,2025-12,W-CAR-01,West District 1,West,Cardiology,Cash,38.367162,4834.262426,39.134505,6.330582,4.051572,342.563947,63.37433,46.722677,36.710675,220.763433,121.800514,342.563947,6,8.12,15,0,0.0,0,0,0
HCP0214,9999000214,2025-12,W-CAR-02,West District 2,West,Cardiology,Commercial,55.933406,7611.417919,55.933406,9.229012,6.552599,499.405413,92.390001,68.114459,53.518504,321.839044,177.566369,499.405413,10,8.8,20,0,0.0,0,0,0
HCP0215,9999000215,2025-12,W-CAR-01,West District 1,West,Cardiology,Medicare Part D,19.319296,2336.86209,18.93291,3.187684,2.167625,172.493717,31.911338,23.52661,18.485193,111.162618,61.331099,172.493717,5,4.04,8,0,0.0,0,0,0
HCP0216,9999000216,2025-12,W-CAR-02,West District 2,West,Cardiology,Medicaid,29.854777,3084.595601,28.362039,4.926038,3.694529,266.560511,49.313695,36.356484,28.565809,171.783441,94.77707,266.560511,9,6.76,16,0,0.0,0,0,0
HCP0217,9999000217,2025-12,W-CAR-01,West District 1,West,Cardiology,Cash,32.21648,4059.27646,32.860809,5.315719,3.40206,287.647141,53.214721,39.232513,30.825546,185.372602,102.274539,287.647141,7,7.44,13,0,0.0,0,0,0
HCP0218,9999000218,2025-12,W-CAR-02,West District 2,West,Cardiology,Commercial,71.072121,9671.494246,71.072121,11.7269,8.326099,634.572511,117.395914,86.55005,68.003611,408.946729,225.625782,634.572511,11,8.8,21,1,0.0,0,0,0
HCP0219,9999000219,2025-12,W-CAR-01,West District 1,West,Cardiology,Medicare Part D,34.767228,4205.443865,34.071883,5.736593,3.900883,310.421676,57.42801,42.338757,33.266166,200.049525,110.372151,310.421676,5,7.44,10,0,0.0,0,0,0
HCP0220,9999000220,2025-12,W-CAR-02,West District 2,West,Cardiology,Medicaid,50.972264,5266.454304,48.423651,8.410424,6.307818,455.109499,84.195257,62.07289,48.771557,293.292788,161.816711,455.109499,7,8.8,20,0,0.0,0,0,0
HCP0221,9999000221,2025-12,W-END-01,West District 1,West,Endocrinology,Cash,30.480146,3291.855722,31.089748,6.24843,3.998995,301.78362,61.865642,42.821931,33.645803,194.83574,106.94788,301.78362,6,6.76,11,0,0.0,0,0,0
HCP0222,9999000222,2025-12,W-END-02,West District 2,West,Endocrinology,Commercial,30.259007,3529.410554,30.259007,6.203096,4.404198,299.594127,61.416796,42.51125,33.401697,193.422173,106.171954,299.594127,5,6.76,10,0,0.0,0,0,0
HCP0223,9999000223,2025-12,W-END-01,West District 1,West,Endocrinology,Medicare Part D,14.679811,1522.002758,14.386214,3.009361,2.046366,145.34466,29.795655,20.623846,16.204451,93.836552,51.508108,145.34466,2,3.36,2,0,0.0,0,0,0
HCP0224,9999000224,2025-12,W-END-02,West District 2,West,Endocrinology,Medicaid,17.564904,1555.54787,16.686659,3.600805,2.700604,173.909937,35.651537,24.677149,19.389188,112.278696,61.631241,173.909937,0,3.36,0,0,0.0,0,0,0
HCP0225,9999000225,2025-12,W-END-01,West District 1,West,Endocrinology,Cash,24.025024,2594.702614,24.505525,4.92513,3.152083,237.871527,48.763663,33.753052,26.520255,153.573196,84.298331,237.871527,1,5.4,1,0,0.0,0,0,0
HCP0226,9999000226,2025-12,W-END-02,West District 2,West,Endocrinology,Commercial,40.88594,4768.936076,40.88594,8.381618,5.950949,404.81129,82.986314,57.44116,45.13234,261.35185,143.45944,404.81129,4,8.12,5,0,0.0,0,0,0
HCP0227,9999000227,2025-12,W-END-01,West District 1,West,Endocrinology,Medicare Part D,30.650163,3177.80889,30.03716,6.283283,4.272633,303.466959,62.210727,43.06079,33.833478,195.922528,107.544431,303.466959,7,6.76,13,0,0.0,0,0,0
